,task_id,territory,geo_object_id,active_article_ids,wave,report_id,article_id
475,12240519,КЕМЕРОВО,16219,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98378099.0,779269.0
476,12240519,КЕМЕРОВО,16219,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98378100.0,1603611.0
477,12240519,КЕМЕРОВО,16219,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98378101.0,1603613.0
478,12240507,КЕМЕРОВО,16219,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98378032.0,631832.0
479,12240507,КЕМЕРОВО,16219,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98378033.0,631833.0
480,12240507,КЕМЕРОВО,16219,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98378034.0,631835.0
481,12241396,КЕМЕРОВО,17247,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98375027.0,288230.0
482,12241363,КЕМЕРОВО,17247,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98374982.0,631832.0
483,12241363,КЕМЕРОВО,17247,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98374983.0,631833.0
484,12241363,КЕМЕРОВО,17247,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98374984.0,631835.0
485,12241370,КЕМЕРОВО,17247,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98374966.0,911475.0
486,12241537,ЮРГА,17211,745239,lm_zs_2020_52_KVI_LONG-24-12-11,98374887.0,745239.0
487,12241437,КЕМЕРОВО,16252,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98374880.0,288230.0
488,12241543,ЮРГА,17211,985017,lm_zs_2020_52_KVI_LONG-24-12-11,98374879.0,985017.0
489,12241430,КЕМЕРОВО,16252,1518407,lm_zs_2020_52_KVI_LONG-24-12-11,98374878.0,1518407.0
490,12241424,КЕМЕРОВО,16252,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98374877.0,984679.0
491,12241418,КЕМЕРОВО,16252,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98374865.0,814156.0
492,12241418,КЕМЕРОВО,16252,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98374866.0,769711.0
493,12241418,КЕМЕРОВО,16252,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98374867.0,769712.0
494,12241418,КЕМЕРОВО,16252,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98374868.0,769713.0
495,12241418,КЕМЕРОВО,16252,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98374869.0,769714.0
496,12241418,КЕМЕРОВО,16252,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98374870.0,779269.0
497,12241418,КЕМЕРОВО,16252,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98374871.0,1603611.0
498,12241418,КЕМЕРОВО,16252,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98374872.0,1603613.0
499,12241414,КЕМЕРОВО,16252,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98374854.0,911475.0
500,12241520,ЮРГА,17211,1430261,lm_zs_2020_52_KVI_LONG-24-12-11,98374852.0,1430261.0
501,12241520,ЮРГА,17211,1430262,lm_zs_2020_52_KVI_LONG-24-12-11,98374853.0,1430262.0
502,12241408,КЕМЕРОВО,16252,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98374848.0,631832.0
503,12241408,КЕМЕРОВО,16252,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98374849.0,631833.0
504,12241408,КЕМЕРОВО,16252,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98374850.0,631835.0
505,12241402,КЕМЕРОВО,16252,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98374847.0,288228.0
506,12241526,ЮРГА,17211,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98374803.0,984679.0
507,12240175,КЕМЕРОВО,16152,1458209,lm_zs_2020_52_KVI_LONG-24-12-11,98374801.0,1458209.0
508,12308475,КЕМЕРОВО,16448,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98372499.0,288230.0
509,12241381,КЕМЕРОВО,17247,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98374769.0,984679.0
510,12240182,КЕМЕРОВО,16152,1430261,lm_zs_2020_52_KVI_LONG-24-12-11,98374767.0,1430261.0
511,12240182,КЕМЕРОВО,16152,1430262,lm_zs_2020_52_KVI_LONG-24-12-11,98374768.0,1430262.0
512,12241516,ЮРГА,17211,1458209,lm_zs_2020_52_KVI_LONG-24-12-11,98374761.0,1458209.0
513,12240188,КЕМЕРОВО,16152,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98374585.0,984679.0
514,12240188,КЕМЕРОВО,16152,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98374585.0,984679.0
515,12240624,КЕМЕРОВО,16237,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98374550.0,288230.0
516,12240606,КЕМЕРОВО,16237,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98374493.0,814156.0
517,12240606,КЕМЕРОВО,16237,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98374494.0,769711.0
518,12240606,КЕМЕРОВО,16237,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98374495.0,769712.0
519,12240606,КЕМЕРОВО,16237,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98374496.0,769713.0
520,12240606,КЕМЕРОВО,16237,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98374497.0,769714.0
521,12240606,КЕМЕРОВО,16237,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98374498.0,779269.0
522,12240606,КЕМЕРОВО,16237,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98374499.0,1603611.0
523,12240606,КЕМЕРОВО,16237,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98374500.0,1603613.0
524,12240706,КЕМЕРОВО,17032,1518407,lm_zs_2020_52_KVI_LONG-24-12-11,98374180.0,1518407.0
525,12240795,КЕМЕРОВО,17006,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98374171.0,288230.0
526,12240789,КЕМЕРОВО,17006,1518407,lm_zs_2020_52_KVI_LONG-24-12-11,98374163.0,1518407.0
527,12240782,КЕМЕРОВО,17006,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98374156.0,984679.0
528,12240776,КЕМЕРОВО,17006,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98374145.0,814156.0
529,12240776,КЕМЕРОВО,17006,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98374146.0,769711.0
530,12240776,КЕМЕРОВО,17006,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98374147.0,769712.0
531,12240776,КЕМЕРОВО,17006,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98374148.0,769713.0
532,12240776,КЕМЕРОВО,17006,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98374149.0,769714.0
533,12240776,КЕМЕРОВО,17006,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98374150.0,779269.0
534,12240776,КЕМЕРОВО,17006,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98374151.0,1603611.0
535,12240776,КЕМЕРОВО,17006,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98374152.0,1603613.0
536,12240770,КЕМЕРОВО,17006,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98374144.0,911475.0
537,12240764,КЕМЕРОВО,17006,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98374141.0,631832.0
538,12240764,КЕМЕРОВО,17006,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98374142.0,631833.0
539,12240764,КЕМЕРОВО,17006,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98374143.0,631835.0
540,12240758,КЕМЕРОВО,17006,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98374139.0,288228.0
541,12241455,ЮРГА,15807,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98374085.0,984679.0
542,12241467,ЮРГА,15807,745239,lm_zs_2020_52_KVI_LONG-24-12-11,98374064.0,745239.0
543,12240700,КЕМЕРОВО,17032,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98373977.0,984679.0
544,12241461,ЮРГА,15807,767288,lm_zs_2020_52_KVI_LONG-24-12-11,98373925.0,767288.0
545,12241461,ЮРГА,15807,767289,lm_zs_2020_52_KVI_LONG-24-12-11,98373926.0,767289.0
546,12241461,ЮРГА,15807,745237,lm_zs_2020_52_KVI_LONG-24-12-11,98373927.0,745237.0
547,12241461,ЮРГА,15807,1430270,lm_zs_2020_52_KVI_LONG-24-12-11,98373928.0,1430270.0
548,12241461,ЮРГА,15807,628900,lm_zs_2020_52_KVI_LONG-24-12-11,98373929.0,628900.0
549,12241461,ЮРГА,15807,768071,lm_zs_2020_52_KVI_LONG-24-12-11,98373930.0,768071.0
550,12241461,ЮРГА,15807,787505,lm_zs_2020_52_KVI_LONG-24-12-11,98373931.0,787505.0
551,12241461,ЮРГА,15807,767301,lm_zs_2020_52_KVI_LONG-24-12-11,98373932.0,767301.0
552,12241461,ЮРГА,15807,628917,lm_zs_2020_52_KVI_LONG-24-12-11,98373933.0,628917.0
553,12241461,ЮРГА,15807,767308,lm_zs_2020_52_KVI_LONG-24-12-11,98373934.0,767308.0
554,12241461,ЮРГА,15807,637176,lm_zs_2020_52_KVI_LONG-24-12-11,98373935.0,637176.0
555,12241461,ЮРГА,15807,628952,lm_zs_2020_52_KVI_LONG-24-12-11,98373936.0,628952.0
556,12241461,ЮРГА,15807,745254,lm_zs_2020_52_KVI_LONG-24-12-11,98373938.0,745254.0
557,12241028,КЕМЕРОВО,17482,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98373807.0,911475.0
558,12241053,КЕМЕРОВО,17482,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98373772.0,288230.0
559,12241473,ЮРГА,15807,985017,lm_zs_2020_52_KVI_LONG-24-12-11,98373769.0,985017.0
560,12240692,КЕМЕРОВО,17032,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98373646.0,814156.0
561,12240692,КЕМЕРОВО,17032,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98373647.0,769711.0
562,12240692,КЕМЕРОВО,17032,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98373648.0,769712.0
563,12240692,КЕМЕРОВО,17032,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98373649.0,769713.0
564,12240692,КЕМЕРОВО,17032,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98373650.0,769714.0
565,12240692,КЕМЕРОВО,17032,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98373651.0,779269.0
566,12240692,КЕМЕРОВО,17032,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98373652.0,1603611.0
567,12240692,КЕМЕРОВО,17032,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98373653.0,1603613.0
568,12240680,КЕМЕРОВО,17032,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98373556.0,631832.0
569,12240680,КЕМЕРОВО,17032,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98373557.0,631833.0
570,12240680,КЕМЕРОВО,17032,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98373558.0,631835.0
571,12241016,КЕМЕРОВО,17482,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98373527.0,288228.0
572,12241449,ЮРГА,15807,1430261,lm_zs_2020_52_KVI_LONG-24-12-11,98373524.0,1430261.0
573,12241449,ЮРГА,15807,1430262,lm_zs_2020_52_KVI_LONG-24-12-11,98373525.0,1430262.0
574,12240686,КЕМЕРОВО,17032,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98373500.0,911475.0
575,12241040,КЕМЕРОВО,17482,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98373474.0,984679.0
576,12241443,ЮРГА,15807,1458209,lm_zs_2020_52_KVI_LONG-24-12-11,98373471.0,1458209.0
577,12241034,КЕМЕРОВО,17482,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98373384.0,814156.0
578,12241034,КЕМЕРОВО,17482,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98373385.0,769711.0
579,12241034,КЕМЕРОВО,17482,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98373386.0,769712.0
580,12241034,КЕМЕРОВО,17482,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98373387.0,769713.0
581,12241034,КЕМЕРОВО,17482,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98373388.0,769714.0
582,12241034,КЕМЕРОВО,17482,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98373389.0,779269.0
583,12241034,КЕМЕРОВО,17482,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98373390.0,1603611.0
584,12241034,КЕМЕРОВО,17482,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98373391.0,1603613.0
585,12240710,КЕМЕРОВО,17032,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98373371.0,288230.0
586,12240674,КЕМЕРОВО,17032,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98373331.0,288228.0
587,12240564,КЕМЕРОВО,17025,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98372913.0,814156.0
588,12240564,КЕМЕРОВО,17025,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98372914.0,769711.0
589,12240564,КЕМЕРОВО,17025,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98372915.0,769712.0
590,12240564,КЕМЕРОВО,17025,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98372916.0,769713.0
591,12240564,КЕМЕРОВО,17025,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98372917.0,769714.0
592,12240564,КЕМЕРОВО,17025,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98372918.0,779269.0
593,12240564,КЕМЕРОВО,17025,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98372919.0,1603611.0
594,12240564,КЕМЕРОВО,17025,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98372920.0,1603613.0
595,12240545,КЕМЕРОВО,17025,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98372817.0,288228.0
596,12240552,КЕМЕРОВО,17025,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98372812.0,631832.0
597,12240552,КЕМЕРОВО,17025,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98372813.0,631833.0
598,12240552,КЕМЕРОВО,17025,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98372814.0,631835.0
599,12240558,КЕМЕРОВО,17025,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98372809.0,911475.0
600,12240964,КЕМЕРОВО,16448,1518407,lm_zs_2020_52_KVI_LONG-24-12-11,98372798.0,1518407.0
601,12240939,КЕМЕРОВО,16448,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98372771.0,631832.0
602,12240939,КЕМЕРОВО,16448,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98372772.0,631833.0
603,12240939,КЕМЕРОВО,16448,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98372773.0,631835.0
604,12240946,КЕМЕРОВО,16448,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98372728.0,911475.0
605,12240951,КЕМЕРОВО,16448,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98372720.0,814156.0
606,12240951,КЕМЕРОВО,16448,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98372721.0,769711.0
607,12240951,КЕМЕРОВО,16448,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98372722.0,769712.0
608,12240951,КЕМЕРОВО,16448,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98372723.0,769713.0
609,12240951,КЕМЕРОВО,16448,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98372724.0,769714.0
610,12240951,КЕМЕРОВО,16448,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98372725.0,779269.0
611,12240951,КЕМЕРОВО,16448,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98372726.0,1603611.0
612,12240951,КЕМЕРОВО,16448,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98372727.0,1603613.0
613,12240956,КЕМЕРОВО,16448,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98372709.0,984679.0
614,12241005,КЕМЕРОВО,16449,1518407,lm_zs_2020_52_KVI_LONG-24-12-11,98372708.0,1518407.0
615,12240994,КЕМЕРОВО,16449,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98372694.0,814156.0
616,12240994,КЕМЕРОВО,16449,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98372695.0,769711.0
617,12240994,КЕМЕРОВО,16449,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98372696.0,769712.0
618,12240994,КЕМЕРОВО,16449,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98372697.0,769713.0
619,12240994,КЕМЕРОВО,16449,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98372698.0,769714.0
620,12240994,КЕМЕРОВО,16449,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98372699.0,779269.0
621,12240994,КЕМЕРОВО,16449,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98372700.0,1603611.0
622,12240994,КЕМЕРОВО,16449,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98372701.0,1603613.0
623,12240987,КЕМЕРОВО,16449,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98372636.0,911475.0
624,12240981,КЕМЕРОВО,16449,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98372537.0,631832.0
625,12240981,КЕМЕРОВО,16449,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98372538.0,631833.0
626,12240981,КЕМЕРОВО,16449,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98372539.0,631835.0
627,12241001,КЕМЕРОВО,16449,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98372525.0,984679.0
628,12241010,КЕМЕРОВО,16449,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98372515.0,288230.0
629,12240970,КЕМЕРОВО,16448,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98372499.0,288230.0
630,12241138,КЕМЕРОВО,17007,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98372384.0,288230.0
631,12241133,КЕМЕРОВО,17007,1518407,lm_zs_2020_52_KVI_LONG-24-12-11,98372319.0,1518407.0
632,12241127,КЕМЕРОВО,17007,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98372318.0,984679.0
633,12241121,КЕМЕРОВО,17007,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98372310.0,814156.0
634,12241121,КЕМЕРОВО,17007,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98372311.0,769711.0
635,12241121,КЕМЕРОВО,17007,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98372312.0,769712.0
636,12241121,КЕМЕРОВО,17007,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98372313.0,769713.0
637,12241121,КЕМЕРОВО,17007,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98372314.0,769714.0
638,12241121,КЕМЕРОВО,17007,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98372315.0,779269.0
639,12241121,КЕМЕРОВО,17007,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98372316.0,1603611.0
640,12241121,КЕМЕРОВО,17007,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98372317.0,1603613.0
641,12241115,КЕМЕРОВО,17007,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98372301.0,911475.0
642,12241109,КЕМЕРОВО,17007,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98372298.0,631832.0
643,12241109,КЕМЕРОВО,17007,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98372299.0,631833.0
644,12241109,КЕМЕРОВО,17007,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98372300.0,631835.0
645,12241103,КЕМЕРОВО,17007,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98372297.0,288228.0
646,12240931,КЕМЕРОВО,16448,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98372098.0,288228.0
647,12240974,КЕМЕРОВО,16449,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98371991.0,288228.0
648,12241300,КЕМЕРОВО,16251,1518407,lm_zs_2020_52_KVI_LONG-24-12-11,98371970.0,1518407.0
649,12240582,КЕМЕРОВО,17025,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98371921.0,288230.0
650,12241287,КЕМЕРОВО,16251,814156,lm_zs_2020_52_KVI_LONG-24-12-11,98371721.0,814156.0
651,12241287,КЕМЕРОВО,16251,769711,lm_zs_2020_52_KVI_LONG-24-12-11,98371722.0,769711.0
652,12241287,КЕМЕРОВО,16251,769712,lm_zs_2020_52_KVI_LONG-24-12-11,98371723.0,769712.0
653,12241287,КЕМЕРОВО,16251,769713,lm_zs_2020_52_KVI_LONG-24-12-11,98371724.0,769713.0
654,12241287,КЕМЕРОВО,16251,769714,lm_zs_2020_52_KVI_LONG-24-12-11,98371725.0,769714.0
655,12241287,КЕМЕРОВО,16251,779269,lm_zs_2020_52_KVI_LONG-24-12-11,98371726.0,779269.0
656,12241287,КЕМЕРОВО,16251,1603611,lm_zs_2020_52_KVI_LONG-24-12-11,98371727.0,1603611.0
657,12241287,КЕМЕРОВО,16251,1603613,lm_zs_2020_52_KVI_LONG-24-12-11,98371728.0,1603613.0
658,12240274,КЕМЕРОВО,17227,767288,lm_zs_2020_52_KVI_LONG-24-12-11,98371626.0,767288.0
659,12240274,КЕМЕРОВО,17227,767381,lm_zs_2020_52_KVI_LONG-24-12-11,98371627.0,767381.0
660,12240274,КЕМЕРОВО,17227,1513266,lm_zs_2020_52_KVI_LONG-24-12-11,98371628.0,1513266.0
661,12240274,КЕМЕРОВО,17227,628896,lm_zs_2020_52_KVI_LONG-24-12-11,98371629.0,628896.0
662,12240274,КЕМЕРОВО,17227,628897,lm_zs_2020_52_KVI_LONG-24-12-11,98371630.0,628897.0
663,12240274,КЕМЕРОВО,17227,745237,lm_zs_2020_52_KVI_LONG-24-12-11,98371631.0,745237.0
664,12240274,КЕМЕРОВО,17227,1430270,lm_zs_2020_52_KVI_LONG-24-12-11,98371632.0,1430270.0
665,12240274,КЕМЕРОВО,17227,628900,lm_zs_2020_52_KVI_LONG-24-12-11,98371633.0,628900.0
666,12240274,КЕМЕРОВО,17227,628902,lm_zs_2020_52_KVI_LONG-24-12-11,98371634.0,628902.0
667,12240274,КЕМЕРОВО,17227,767301,lm_zs_2020_52_KVI_LONG-24-12-11,98371635.0,767301.0
668,12240274,КЕМЕРОВО,17227,628917,lm_zs_2020_52_KVI_LONG-24-12-11,98371636.0,628917.0
669,12240274,КЕМЕРОВО,17227,767308,lm_zs_2020_52_KVI_LONG-24-12-11,98371637.0,767308.0
670,12240274,КЕМЕРОВО,17227,721625,lm_zs_2020_52_KVI_LONG-24-12-11,98371638.0,721625.0
671,12240274,КЕМЕРОВО,17227,767334,lm_zs_2020_52_KVI_LONG-24-12-11,98371639.0,767334.0
672,12240274,КЕМЕРОВО,17227,745530,lm_zs_2020_52_KVI_LONG-24-12-11,98371640.0,745530.0
673,12240274,КЕМЕРОВО,17227,1513267,lm_zs_2020_52_KVI_LONG-24-12-11,98371641.0,1513267.0
674,12240274,КЕМЕРОВО,17227,628954,lm_zs_2020_52_KVI_LONG-24-12-11,98371642.0,628954.0
675,12240274,КЕМЕРОВО,17227,628955,lm_zs_2020_52_KVI_LONG-24-12-11,98371643.0,628955.0
676,12240274,КЕМЕРОВО,17227,628952,lm_zs_2020_52_KVI_LONG-24-12-11,98371644.0,628952.0
677,12240274,КЕМЕРОВО,17227,745254,lm_zs_2020_52_KVI_LONG-24-12-11,98371645.0,745254.0
678,12241270,КЕМЕРОВО,16251,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98371610.0,288228.0
679,12240262,КЕМЕРОВО,17227,1430261,lm_zs_2020_52_KVI_LONG-24-12-11,98371547.0,1430261.0
680,12240262,КЕМЕРОВО,17227,1430262,lm_zs_2020_52_KVI_LONG-24-12-11,98371548.0,1430262.0
681,12240268,КЕМЕРОВО,17227,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98371538.0,984679.0
682,12240247,КЕМЕРОВО,17227,1110396,lm_zs_2020_52_KVI_LONG-24-12-11,98371519.0,1110396.0
683,12240247,КЕМЕРОВО,17227,1513260,lm_zs_2020_52_KVI_LONG-24-12-11,98371520.0,1513260.0
684,12240247,КЕМЕРОВО,17227,747658,lm_zs_2020_52_KVI_LONG-24-12-11,98371521.0,747658.0
685,12240247,КЕМЕРОВО,17227,1513261,lm_zs_2020_52_KVI_LONG-24-12-11,98371522.0,1513261.0
686,12240247,КЕМЕРОВО,17227,715948,lm_zs_2020_52_KVI_LONG-24-12-11,98371523.0,715948.0
687,12240247,КЕМЕРОВО,17227,200709,lm_zs_2020_52_KVI_LONG-24-12-11,98371524.0,200709.0
688,12240247,КЕМЕРОВО,17227,1513263,lm_zs_2020_52_KVI_LONG-24-12-11,98371525.0,1513263.0
689,12240247,КЕМЕРОВО,17227,1513264,lm_zs_2020_52_KVI_LONG-24-12-11,98371526.0,1513264.0
690,12240247,КЕМЕРОВО,17227,707714,lm_zs_2020_52_KVI_LONG-24-12-11,98371527.0,707714.0
691,12240247,КЕМЕРОВО,17227,707715,lm_zs_2020_52_KVI_LONG-24-12-11,98371528.0,707715.0
692,12240247,КЕМЕРОВО,17227,720457,lm_zs_2020_52_KVI_LONG-24-12-11,98371529.0,720457.0
693,12240247,КЕМЕРОВО,17227,715952,lm_zs_2020_52_KVI_LONG-24-12-11,98371530.0,715952.0
694,12240256,КЕМЕРОВО,17227,1458209,lm_zs_2020_52_KVI_LONG-24-12-11,98371518.0,1458209.0
695,12241294,КЕМЕРОВО,16251,984679,lm_zs_2020_52_KVI_LONG-24-12-11,98371513.0,984679.0
696,12240280,КЕМЕРОВО,17227,745239,lm_zs_2020_52_KVI_LONG-24-12-11,98371511.0,745239.0
697,12240250,КЕМЕРОВО,17227,296295,lm_zs_2020_52_KVI_LONG-24-12-11,98371486.0,296295.0
698,12240250,КЕМЕРОВО,17227,1513262,lm_zs_2020_52_KVI_LONG-24-12-11,98371487.0,1513262.0
699,12240250,КЕМЕРОВО,17227,582234,lm_zs_2020_52_KVI_LONG-24-12-11,98371488.0,582234.0
700,12240250,КЕМЕРОВО,17227,707713,lm_zs_2020_52_KVI_LONG-24-12-11,98371489.0,707713.0
701,12240250,КЕМЕРОВО,17227,200717,lm_zs_2020_52_KVI_LONG-24-12-11,98371490.0,200717.0
702,12240250,КЕМЕРОВО,17227,707716,lm_zs_2020_52_KVI_LONG-24-12-11,98371491.0,707716.0
703,12240250,КЕМЕРОВО,17227,985017,lm_zs_2020_52_KVI_LONG-24-12-11,98371492.0,985017.0
704,12241276,КЕМЕРОВО,16251,631832,lm_zs_2020_52_KVI_LONG-24-12-11,98371465.0,631832.0
705,12241276,КЕМЕРОВО,16251,631833,lm_zs_2020_52_KVI_LONG-24-12-11,98371466.0,631833.0
706,12241276,КЕМЕРОВО,16251,631835,lm_zs_2020_52_KVI_LONG-24-12-11,98371467.0,631835.0
707,12241307,КЕМЕРОВО,16251,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98371456.0,288230.0
708,12241282,КЕМЕРОВО,16251,911475,lm_zs_2020_52_KVI_LONG-24-12-11,98371452.0,911475.0
709,12240240,КЕМЕРОВО,16152,288230,lm_zs_2020_52_KVI_LONG-24-12-11,98377357.0,288230.0
710,12240207,КЕМЕРОВО,16152,288228,lm_zs_2020_52_KVI_LONG-24-12-11,98377296.0,288228.0
